Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
6667436052,4896,40001,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6667460117,11968,40013,,,,,,,,,,4.194,350459.265,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6667484597,14592,40019,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6667507669,17152,40031,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6667553365,151840,40052,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6667706709,13825,40074,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6667721877,13345,40096,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6667736726,13344,40118,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6667751606,17120,40142,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6667770198,10624,40152,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6667782422,4896,40162,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6667802998,12032,40174,,,,,,,,,,4.194,348592.800,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6667816950,14784,40180,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6667838294,16960,40192,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6667882774,151841,40213,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6668036247,13536,40235,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6668051415,13376,40257,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6668066231,13312,40279,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6668081079,17120,40303,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6668099895,11136,40313,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6676636053,4865,40323,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6676788438,11360,40335,,,,,,,,,,4.194,369216.193,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6676833910,14624,40341,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6676904695,17312,40353,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6677061335,151809,40374,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6677214808,13504,40396,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6677244984,13408,40418,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6677289272,13408,40440,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6677405913,16991,40464,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6677481401,11296,40474,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6677540985,4896,40484,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6677652441,11968,40496,,,,,,,,,,4.194,350459.265,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6677692986,14751,40502,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6677746809,17345,40514,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6677872282,151905,40535,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6678025818,13441,40557,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6678040859,13408,40579,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6678055739,13440,40601,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6678118267,16960,40625,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6678181403,11552,40635,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6678214331,4864,40645,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6678271003,11968,40657,,,,,,,,,,4.194,350459.265,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6678291388,14752,40663,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6678322651,17217,40675,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6678396156,151744,40696,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6678549404,18720,40707,32,16,1,128,1,1,31,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::<unnamed>::CatArrayBatchedCopy_aligned16_contig<at::native::<unnamed>::OpaqueType<(unsigned int)4>, unsigned int, (int)3, (int)128, (int)1>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)"
6678569533,32511,40730,4,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6678616861,6208,40740,512,1,1,128,1,1,22,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
6678684349,19552,40769,2048,1,1,32,4,1,38,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::<unnamed>::vectorized_layer_norm_kernel<float, float>(int, T2, const T1 *, const T1 *, const T1 *, T2 *, T2 *, T1 *)"
6678752701,64833,40793,16,16,1,256,1,1,57,0.016,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x128_tn
6678818941,12897,40803,2048,1,1,128,1,1,28,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase &, at::native::GeluType)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
6678833213,79809,40826,4,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6678914462,5664,40836,512,1,1,128,1,1,22,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
6678921470,19616,40865,2048,1,1,32,4,1,38,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::<unnamed>::vectorized_layer_norm_kernel<float, float>(int, T2, const T1 *, const T1 *, const T1 *, T2 *, T2 *, T1 *)"
6678992158,13504,40887,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6679032414,13376,40909,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6679066174,13312,40931,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6679185823,17120,40955,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6679243455,11456,40965,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6679277919,5024,40975,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6679338463,11744,40987,,,,,,,,,,4.194,357140.791,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6679360159,14784,40993,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6679395455,17153,41005,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6679474880,151808,41026,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6679628225,13951,41048,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6679643744,13312,41070,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6679658592,13345,41092,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6679714593,17120,41116,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6679757281,11072,41126,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6679787009,4928,41136,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6679839393,11680,41148,,,,,,,,,,4.194,359099.531,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6679859809,14688,41154,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6679888833,17152,41166,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6679957346,151840,41187,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6680110754,14048,41209,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6680126274,13344,41231,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6680141186,13344,41253,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6680192226,17120,41277,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6680238050,10849,41287,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6680269283,4960,41297,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6680324163,11360,41309,,,,,,,,,,4.194,369216.193,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6680344227,14752,41315,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6680373763,17280,41327,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6680442467,151809,41348,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6680595876,14208,41370,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6680611748,13312,41392,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6680626596,13376,41414,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6680661700,17088,41438,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6680701764,11200,41448,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6680731524,4960,41458,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6680781700,11904,41470,,,,,,,,,,4.194,352342.508,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6680800708,14720,41476,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6680829284,17185,41488,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6680895237,151873,41509,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6681048646,13471,41531,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6681063526,13375,41553,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6681078341,13472,41575,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6681109190,16992,41599,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6681145542,10688,41609,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6681191398,4896,41619,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6681242822,12000,41631,,,,,,,,,,4.194,349523.935,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6681262598,14720,41637,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6681292166,17216,41649,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6681362886,151777,41670,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6681516167,13440,41692,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6681530951,13440,41714,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6681545831,13344,41736,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6681578471,17152,41760,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6681618343,11328,41770,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6681646535,4928,41780,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6681697352,11424,41792,,,,,,,,,,4.194,367148.401,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6681716776,14720,41798,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6681743176,17056,41810,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
6681809192,151841,41831,1,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_nn
6681962537,13440,41853,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6681977353,13440,41875,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6681992233,13376,41897,1,64,1,128,1,1,86,0.033,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_32x32_sliced1x4_tn
6682021225,17152,41921,4,4,4,256,1,1,118,0.017,0.000,,,,,NVIDIA A30 (0),1,7,ampere_sgemm_128x128_tn
6682061417,11200,41931,2048,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6682090121,4960,41941,512,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool, at::native::<unnamed>::CompareEqFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
6682140009,11776,41953,,,,,,,,,,4.194,356171.907,Device,Device,NVIDIA A30 (0),1,7,[CUDA memcpy Device-to-Device]
6682177769,14689,41959,4096,1,1,128,1,1,16,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::<unnamed>::masked_fill_kernel(at::TensorIterator &, const c10::Scalar &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float, bool) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
6682208937,17217,41971,512,1,1,32,4,1,39,0.000,0.000,,,,,NVIDIA A30 (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)9, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
